"Feature","Data_Type","Category","Sub_Category","ACH-000001","ACH-000048","ACH-000091","ACH-000116","ACH-000123","ACH-000132","ACH-000237","ACH-000256","ACH-000278","ACH-000291","ACH-000324","ACH-000430","ACH-000443","ACH-000524","ACH-000527","ACH-000542","ACH-000608","ACH-000617","ACH-000657","ACH-000663","ACH-000688","ACH-000696","ACH-000701","ACH-000704","ACH-000713","ACH-000719","ACH-000796","ACH-000811","ACH-000885","ACH-000906","ACH-000947","ACH-001374","ACH-001628"
"ZILPATEROL (BRD:BRD-K42816473-001-01-0)_pri","num","Drug Screen","Prism Primary AUC",-0.38549819,-0.3590925,-0.28157935,0.2972672,0.24921953,-0.30529762,0.60905944,0.38793904,-0.12952339,0.09998633,0.26189986,-0.82529154,NA,-0.17380818,0.41878564,NA,-0.59212404,NA,-0.09862282,-0.55045641,0.1541621,0.03677751,-0.50287979,-0.57600792,0.17131626,-0.41713607,0.44876554,-0.09451083,0.22263178,0.55473412,0.31041749,NA,NA
"SU-11248 (BRD:BRD-K42828737-044-09-0)_pri","num","Drug Screen","Prism Primary AUC",0.146985865,-0.309193854,1.120451527,0.093658257,-2.29263943,0.490843425,-0.073555578,0.562165163,-0.182357464,0.834181527,-1.284865529,-1.483850922,-0.561899171,0.426828404,0.314579361,0.653210723,-0.373453588,0.013526386,-0.454434167,-0.224782171,0.903570567,0.31563323,0.183734537,1.707989447,-0.150539149,-1.010136152,0.162015934,-0.243396727,-1.371946708,-0.608671409,-0.009896538,NA,NA
"CFM-2 (BRD:BRD-K42859542-001-03-3)_pri","num","Drug Screen","Prism Primary AUC",0.73469409,-0.18080103,0.33959083,0.08031304,-0.69227254,0.08950039,0.23999957,0.0990632,0.27715233,0.52463438,0.02204383,0.79484576,-0.1864989,0.58023187,-0.1201001,-0.33143848,0.76884131,0.73258676,0.33298863,0.49548534,-0.21672406,0.27142851,0.37657048,-0.09700207,-0.33512565,-0.05714894,0.33503761,-0.01082827,0.57731598,0.43944707,0.27961911,NA,NA
"AY-22989 (BRD:BRD-K42898655-001-01-8)_pri","num","Drug Screen","Prism Primary AUC",-0.79301409,-0.88147999,0.15741443,-0.83265761,-0.98837813,-0.03581127,-1.23371148,-0.60971713,0.24229625,-0.40063852,-1.39302105,-0.89488336,-0.59407375,-0.65874529,0.09995617,0.52963126,0.60364589,-1.06892934,-1.31597238,-0.46763446,-0.79763158,-0.46920295,-1.32100864,1.68467852,0.64408404,-0.39728273,-0.42053723,-0.61997516,-2.14848544,-0.72482237,-1.25335639,NA,NA
"ACETOPHENAZINE (BRD:BRD-K42938903-332-01-1)_pri","num","Drug Screen","Prism Primary AUC",0.490338319,-1.140142225,-0.553299185,-0.59871128,-0.550271107,-0.643907655,NA,-0.109848678,-1.864825145,0.210057122,-0.657590456,-2.004322296,0.918237195,-1.06261104,-1.415271555,-0.719355889,-0.001587742,-0.867491564,-0.239504154,-0.598474315,-0.653713375,-0.440910019,-0.961565756,-1.561135898,-0.537579575,-0.625924998,-1.496482837,-0.555443904,-0.485020035,NA,-0.349413842,NA,NA
"AMD11070 (BRD:BRD-K42948882-305-01-1)_pri","num","Drug Screen","Prism Primary AUC",-0.54953003,-0.64429362,-0.85356948,0.69647399,-0.68148089,0.39318564,-0.17004793,0.19510815,0.15576741,-0.1469294,-0.53746252,-0.3184711,0.28872094,-0.94323237,-0.15355182,-0.25980744,-0.37105893,-0.514193,-0.04675929,0.05830416,0.01024385,-0.02621269,-0.05593747,-0.75765731,-0.18163311,-0.05805997,-0.30118849,-0.29020481,-1.4792668,-0.36484195,-0.21681157,NA,NA
"TRANS-2-UNDECENOIC-ACID (BRD:BRD-K42959922-001-01-5)_pri","num","Drug Screen","Prism Primary AUC",0.418981014,-0.084539281,-0.188276858,0.635975933,-0.137535368,-0.008284895,0.685602717,-0.086439706,-0.235175717,-0.133888211,-0.664246318,-0.520249298,0.834539892,0.368667368,0.150420799,-0.992535256,0.486193007,0.252534082,0.038695547,-0.651232275,0.196460338,0.329654881,0.160785294,0.97887784,-0.362643482,-0.608503793,0.375731226,-0.006292615,-0.23231117,0.020064143,0.202891152,NA,NA
"CHIR-98014 (BRD:BRD-K42973005-001-04-0)_pri","num","Drug Screen","Prism Primary AUC",0.034786506,1.393375215,-1.791914626,0.146073188,-0.12835411,0.074204392,0.142692943,0.17381067,-0.744357565,0.976494172,-0.485410734,-1.225544579,0.242811345,0.270628908,0.045728641,0.650593005,0.660566629,-0.159848419,0.363743205,-0.769381164,0.511144009,0.412409668,0.250267911,0.099309408,0.177545195,-0.497270688,0.550579524,-0.003242893,-0.526249069,-0.07066488,0.775047814,NA,NA
"MIBAMPATOR (BRD:BRD-K42981054-001-01-9)_pri","num","Drug Screen","Prism Primary AUC",0.330532461,-0.814412571,0.523165543,0.380451064,-1.56932424,0.455699332,-0.163583392,0.358121723,0.636870792,0.370802504,0.177632742,0.065200498,-0.953690331,-0.829271314,0.468212089,0.089095295,0.049364553,0.230715937,0.029039529,0.205761267,-0.589271396,0.250754223,0.000162973,1.107873824,0.458884126,-0.378935867,-0.265631398,-0.231457857,-0.147075507,0.053566314,-0.547802093,NA,NA
"CREATINOL-PHOSPHATE (BRD:BRD-K42991124-001-03-0)_pri","num","Drug Screen","Prism Primary AUC",0.95468747,0.09860588,-0.38851945,0.13643537,0.42628616,-0.54588304,0.31286911,0.12590142,-0.0770036,-0.4748735,-0.55282278,-0.9383087,0.03870115,-0.15083798,-0.23990475,-0.46524181,-0.38252996,0.52219258,-0.01784606,-0.60630083,0.07159701,-0.62827,-0.29963204,-0.23594447,-0.13511039,-0.68838457,-0.34721129,-0.23554796,NA,NA,0.35820383,NA,NA
"SR-33805 (BRD:BRD-K43002771-034-01-6)_pri","num","Drug Screen","Prism Primary AUC",-0.062124568,-0.021550812,0.116056847,0.130004318,-0.505570454,-0.296703087,0.005481687,0.026168702,0.501020404,0.029731518,-0.248066909,-0.751320078,-0.476895673,-0.66528826,-0.085783471,0.317350418,-0.215964642,0.029025734,0.432694056,-0.951066266,0.114907419,0.377773867,-1.220756279,-0.197539254,0.08767392,0.336513661,-0.49624958,-0.298866396,0.115189337,-0.148707987,0.415333575,NA,NA
"ADD-233089 (BRD:BRD-K43055376-001-01-2)_pri","num","Drug Screen","Prism Primary AUC",-0.266191148,0.491621288,-0.251315923,-0.294887364,0.151462826,-0.862712595,-0.371164323,0.304854359,0.299562052,-0.570619365,-0.525403754,-0.415206445,0.35430768,-0.028642513,0.461330806,0.349895905,0.621567646,-0.167912967,0.226534964,-0.71810133,0.317083687,-0.276646445,0.355790578,0.520686832,-0.269340611,-0.318593779,-0.003344274,-0.012674397,0.086971919,0.120275468,-0.182495209,NA,NA
"ADD-233089 (BRD:BRD-K43055376-001-04-9)_pri","num","Drug Screen","Prism Primary AUC",-0.2891346,0.070929347,0.250652291,NA,-1.004735882,0.027981093,-0.176105885,-0.285904182,-0.003342895,NA,-0.26152182,-0.061847446,0.059046181,-0.701061429,-0.22825984,-0.144637358,-0.232974929,NA,0.172190176,-0.315590127,-0.420697341,0.075816865,-0.10244335,-0.743568753,-0.014024923,-0.257760699,-0.186962978,-0.00989051,-0.001914992,0.092363173,0.201796445,-0.513102004,0.246915993
"GALLAMINE-TRIETHIODIDE (BRD:BRD-K43106192-320-11-8)_pri","num","Drug Screen","Prism Primary AUC",0.31749381,-0.222028148,0.106017497,-0.071541399,-0.33564126,-0.026895339,0.622907095,0.525523379,-0.096218818,-0.009191638,-0.759947815,-0.61383192,-0.310012294,0.189123274,0.02567236,-0.017606953,-1.445977327,0.070121087,0.059678574,-0.129455111,0.474372584,0.004100455,0.851539409,0.919116028,0.577523305,0.246613316,0.200456822,-0.245974905,NA,NA,0.121866453,NA,NA
"MYRICETIN (BRD:BRD-K43149758-001-22-7)_pri","num","Drug Screen","Prism Primary AUC",0.263681354,-0.237593145,0.17556814,-0.155113435,0.551485866,0.632363817,0.25448558,0.021032292,0.575255478,-0.754356083,0.155171972,0.440311377,0.145244538,0.333517409,0.042686406,0.596053436,0.491491806,0.290488879,-0.025905988,-0.378063791,-0.440564463,0.68858103,0.116731037,-0.595856509,0.509060195,0.224449729,0.361056589,0.002398427,-0.000210188,0.460466833,0.710451675,NA,NA
"CHOLIC-ACID (BRD:BRD-K43164539-001-11-5)_pri","num","Drug Screen","Prism Primary AUC",0.35056801,0.33285537,-0.34231984,0.87501762,-0.14035617,0.26749006,0.17550084,-0.3081019,0.33261469,0.29898092,-0.17890767,0.10551985,-0.38564929,-0.38598282,0.65920078,-0.65635829,0.11167383,0.24802585,0.04540753,0.16618834,-0.11879409,0.05638923,0.27653053,0.28199109,0.28547072,0.51686573,-0.47467034,0.0977275,0.02623508,-0.13189981,-0.06583283,NA,NA
"C34 (BRD:BRD-K43167535-001-01-3)_pri","num","Drug Screen","Prism Primary AUC",NA,0.094563662,0.186661601,NA,-0.247765036,0.425727497,0.266053807,NA,0.022628232,NA,0.233379667,NA,NA,0.329958158,0.03144097,-0.059675174,NA,NA,0.158196069,0.248420874,NA,0.127821565,0.541052861,0.590194406,0.194098858,0.057380614,0.138281733,0.100089698,0.443411252,-0.008246311,0.243867619,NA,NA
"GDC-0349 (BRD:BRD-K43187018-001-03-3)_pri","num","Drug Screen","Prism Primary AUC",-1.1989015,-1.1880881,-1.7076864,-1.9974768,-1.8428697,-0.588302,-2.6125648,-0.8677275,-0.8353636,-0.8565941,-2.8718898,-1.6016774,-0.3165136,-1.4391935,-1.2950498,-0.3145865,-1.8299437,-0.6283906,-1.7513856,-3.0729838,-1.540087,-0.593776,-1.6005641,-2.4785874,-0.3798576,-1.5933902,-2.3077739,-1.7296045,NA,NA,-3.2977015,NA,NA
"3-INDOLEBUTYRIC-ACID (BRD:BRD-K43187796-001-02-3)_pri","num","Drug Screen","Prism Primary AUC",0.566516107,0.180049055,-1.249177707,0.092537093,-0.272760084,0.349000695,0.157375732,-0.058428467,-0.239053164,0.484931528,-0.520978221,0.082599537,0.029497246,-0.320051032,0.520791373,-0.083308906,-1.141043417,-0.11059673,-0.29457049,-0.537662909,-0.49219246,-0.138742254,0.060272764,-0.061836768,0.281136921,0.492047471,0.084282566,0.005602577,-0.251585438,-0.32923729,-0.149937869,NA,NA
"METHYLLYCACONITINE (BRD:BRD-K43192255-048-03-6)_pri","num","Drug Screen","Prism Primary AUC",0.694513969,-0.02348615,-0.171383688,-0.029784909,-0.609410518,-0.270602383,0.513070428,0.164617922,0.102305431,-1.181397155,-0.210267791,0.126852993,0.648193446,0.208110137,0.4104162,-0.102783064,0.336037959,-0.600939131,-0.109649603,0.222829695,0.46475287,0.188834367,0.009441591,0.26625427,-0.220903844,0.226193207,0.291624715,0.278692389,-0.414086804,0.160123462,-0.236218611,NA,NA
"CRISABOROLE (BRD:BRD-K43230258-001-01-4)_pri","num","Drug Screen","Prism Primary AUC",0.249114753,-0.255169391,-0.330574558,-0.60555964,-0.668672368,-0.508464461,0.324957512,0.14347682,0.247137819,-0.345265295,-0.189865581,0.074810683,-0.046566618,-0.045415435,-0.853601018,1.281396324,-0.340262785,NA,-0.000811942,-0.56115651,-0.585438224,-0.094795437,-0.123797808,-0.466740491,-0.064193641,0.118089089,-0.068135339,-0.001167309,0.217089613,-0.233046827,-0.095845645,NA,NA
"POLYDATIN (BRD:BRD-K43236057-001-07-1)_pri","num","Drug Screen","Prism Primary AUC",-2.832818002,-1.977626083,1.272709627,-0.705250114,-2.992839482,-0.190001343,-2.542188023,1.3602273,-0.594545947,-0.429456637,1.044843557,-1.670566843,-0.006891008,-0.410494185,1.05629286,-0.543601991,0.679651055,-0.966424695,-2.443205071,0.956331731,-0.650345056,-0.658233842,-0.212992155,1.067997064,-2.038350925,-0.201570962,-2.549530305,0.019511415,NA,NA,-2.428491217,NA,NA
"ROCURONIUM (BRD:BRD-K43305603-004-02-8)_pri","num","Drug Screen","Prism Primary AUC",-0.274420406,-0.332080361,-1.044547263,0.036553819,-0.042452362,0.321516235,0.199153183,0.433652509,0.160169492,0.398723034,0.230127734,-0.177241835,-0.78933328,-0.171151188,0.111513139,0.02871155,-0.114789225,0.272696109,-0.008208502,0.158594064,-0.295815422,0.303481533,0.301662345,-0.394193687,0.229087722,0.712551193,0.251325946,0.104553269,0.178390861,0.135748252,0.20799198,NA,NA
"MK-2295 (BRD:BRD-K43316319-001-01-8)_pri","num","Drug Screen","Prism Primary AUC",0.610054848,0.361526268,0.175891888,-0.080214469,0.035402548,0.106291883,0.361899161,0.319791619,0.21238541,-0.440650993,-0.264247665,-0.085125954,-0.163314819,0.418213346,-0.678081287,-1.025320063,0.322787929,NA,0.194267819,-0.034967896,0.180471936,-0.133409362,-0.296577015,0.347610238,0.324553344,-0.364992134,0.055713401,0.058701364,-0.008909234,-0.411300457,-0.015214614,NA,NA
"JTE-013 (BRD:BRD-K43330982-001-04-9)_pri","num","Drug Screen","Prism Primary AUC",-0.299341389,-0.45917383,-0.117361704,NA,-0.002723366,0.230249916,0.099428132,0.142162757,0.413841915,NA,0.13163852,0.053155217,0.608289478,0.446876073,-0.239880286,0.280443984,-0.280483054,NA,-0.462424907,0.14555783,-0.185334962,0.320309359,-0.27506069,-0.59760486,0.077693306,0.049020361,0.127344454,-0.199031507,0.154934667,0.12787167,0.2065529,-0.348890831,-0.036046384
"ATGLISTATIN (BRD:BRD-K43363084-001-01-3)_pri","num","Drug Screen","Prism Primary AUC",-0.19684504,-0.61828085,-0.34093155,-0.58138603,0.18014056,0.27182202,0.4715695,0.31937436,0.09777114,0.47832339,-0.26538035,0.90178435,0.03634779,0.36812271,0.30896483,-0.45495385,-0.39345656,-0.22603515,-0.29463991,-0.13315208,0.33759222,0.19932159,0.20855554,0.26366296,-0.67243895,0.02014561,0.47628194,-0.02125349,NA,NA,-0.02581109,NA,NA
"FLOPROPIONE (BRD:BRD-K43383936-001-05-2)_pri","num","Drug Screen","Prism Primary AUC",0.27469291,-0.76529258,-0.80436367,-0.38336818,-0.43611821,-0.02986646,-0.80587863,-1.00688144,-0.71060231,-0.98323271,-1.28763212,-1.05379847,0.50865502,-1.00384088,-0.81430795,-0.38902731,-0.59193402,-0.45216195,-0.10823323,-0.38449501,-0.78432526,-0.33747509,-0.55493236,-1.33991917,0.01681561,-0.46933498,-0.7052946,-0.77032356,-0.51046179,-0.6248625,-0.58075734,NA,NA
"DAUNORUBICIN (BRD:BRD-K43389675-003-16-7)_pri","num","Drug Screen","Prism Primary AUC",-1.5785603,-3.5011572,-3.9443493,-4.4425655,-3.6288429,-4.7739293,-5.880428,-4.6522209,-6.0016308,-1.8015063,-3.0632591,-3.428239,-0.9132741,-3.2699435,-3.154588,-4.0829516,-2.4628209,-1.6967284,-2.1405611,-5.6633428,-2.1677559,-3.9543703,-4.4307194,-2.1580447,-2.1609063,-3.9037463,-4.7262139,-2.1399172,NA,NA,-0.7790905,NA,NA
"DAUNORUBICIN (BRD:BRD-K43389675-003-20-9)_pri","num","Drug Screen","Prism Primary AUC",-1.4042363,-3.9858069,-3.7047517,-4.6633122,-3.4943113,-4.0803347,-3.7636113,-4.6135214,-5.288628,-2.4758057,-3.1847228,-3.5777082,-0.8658047,-2.9735996,-3.4369405,-3.7259661,-2.6668443,-2.3967158,-6.0737713,-4.9413806,-2.3831714,-5.3159459,-4.7591474,-2.1070192,-2.3753723,-3.6838445,-4.2666405,-3.984677,-5.3670521,-2.3794214,-5.0673825,NA,NA
"BMS-387032 (BRD:BRD-K43389698-001-09-9)_pri","num","Drug Screen","Prism Primary AUC",-0.7176759,-1.9780371,-3.1102661,-1.2250344,-0.8787821,-0.1125258,-1.0618824,-2.9479616,-4.8515479,-2.0357453,-1.6461337,-3.4068807,-0.0310767,-3.4939259,-2.9523334,-2.2039919,-1.9202682,-2.1587512,-5.6140479,-4.8280101,-3.1599969,-2.1283101,-4.7314276,-1.1113902,-1.595013,-2.1731742,-4.8878334,-0.9129243,NA,NA,-4.2732572,NA,NA
"MLN2480 (BRD:BRD-K43410529-001-02-3)_pri","num","Drug Screen","Prism Primary AUC",0.598836633,0.146741919,0.343044739,-0.016349727,0.302360255,0.175511989,0.840287351,-0.416790638,0.433175814,-0.466275398,0.32051302,-0.211675951,-0.499738027,-0.146077097,0.442428737,-1.240792483,-0.700428949,0.669628309,0.219589766,-0.161787219,0.302660946,-0.029364021,0.417445205,0.038093614,0.330713238,-0.299206319,0.393971057,-0.361808151,0.002050966,-0.006430007,0.545745424,NA,NA
"WY-16922 (BRD:BRD-K43419711-001-01-4)_pri","num","Drug Screen","Prism Primary AUC",NA,0.112210757,0.414525783,NA,-0.336500935,0.514501428,0.340195958,NA,0.189915735,NA,0.378862292,NA,NA,0.247693358,0.14983384,0.166311084,NA,NA,0.007263868,0.270785215,NA,0.441629964,0.299816607,0.101752361,0.350265722,0.28031795,0.221168024,0.448717082,0.37556515,0.477047512,0.138996518,NA,NA
"PF-4800567 (BRD:BRD-K43428468-003-04-0)_pri","num","Drug Screen","Prism Primary AUC",NA,0.552943471,-0.177048008,NA,0.576150964,0.386696779,0.097638251,NA,0.365686892,NA,0.069826243,NA,NA,0.257595176,0.120407097,0.071102081,NA,NA,-0.024075717,0.296079751,NA,0.140313176,-0.004879336,0.546179481,-0.578186251,0.333530952,0.298651604,0.461753639,0.064593142,-0.089095973,0.123557573,NA,NA
"ARQ-621 (BRD:BRD-K43436647-001-01-7)_pri","num","Drug Screen","Prism Primary AUC",NA,-3.5026915,-1.4916973,NA,-1.6456179,-1.208557,-1.8721125,NA,-2.3224641,NA,-0.9406869,NA,NA,-0.9055511,-1.7130549,-0.7737452,NA,NA,-3.6891594,-0.9960763,NA,-1.5848864,-0.4596437,-1.0993047,-3.8143415,-1.2023205,-4.0901441,-1.7483618,-3.3624943,-1.9032176,-3.0800606,NA,NA
"ONCRASIN-1 (BRD:BRD-K43449605-001-01-0)_pri","num","Drug Screen","Prism Primary AUC",0.05706046,0.20765219,-0.07007612,0.18309258,1.04961869,0.50066403,-2.93396438,0.20788557,0.32134679,-2.52512747,0.09371894,0.48084296,-0.16788723,-2.55212774,-0.78301107,0.63459952,-1.94571114,-0.47469027,0.09587439,-0.32888066,0.40520232,0.06244691,-1.33452625,-2.97505,-1.48082405,-0.17867728,0.44634681,0.2329542,-0.06587212,-0.0424707,0.19943434,NA,NA
"ACETAZOLAMIDE (BRD:BRD-K43457670-001-27-8)_pri","num","Drug Screen","Prism Primary AUC",0.42556872,-0.2024233,-0.03018971,0.01356431,0.17370766,0.41787637,-0.06651904,0.3390221,-0.2158995,0.47503176,0.04703045,0.00787872,-0.33575735,0.24367152,0.10264547,0.27096099,0.70841168,0.04045113,0.10898733,0.2669925,-0.25201129,NA,0.13092381,0.62659635,-0.27490013,-0.38430594,-0.33590882,0.13796729,0.73806875,0.11130566,0.25378822,NA,NA
"BIRABRESIB (BRD:BRD-K43471985-001-03-0)_pri","num","Drug Screen","Prism Primary AUC",-1.77906787,-1.72735059,0.85405343,0.78768328,-0.28153443,-0.68296845,-1.88185436,-0.09395446,-0.49277116,-0.6177722,-0.03856775,-2.75816014,0.37021965,-0.80920485,0.26004699,-0.53639016,0.65816175,-1.04414601,-0.41316132,-0.92280544,0.80979524,-2.31486002,-0.20291165,0.51690448,-2.16104897,0.67258904,-1.26021622,-0.32732047,NA,NA,-0.11317522,NA,NA
"BIRABRESIB (BRD:BRD-K43471985-001-05-5)_pri","num","Drug Screen","Prism Primary AUC",-0.25063722,-1.33304149,0.83025819,0.44519303,0.15558191,-0.37133082,-1.32188496,-0.43550907,0.26325724,-0.41028192,0.25717922,-1.34342662,0.20308979,-1.06890327,0.49517104,-0.0955722,0.68305278,-1.66676514,-0.7133116,-0.0286328,1.14053215,-2.02339991,0.03352803,1.27861735,-1.18734808,-0.902485,-0.16335312,-0.17340018,NA,NA,-0.53138142,NA,NA
"GELDANAMYCIN (BRD:BRD-K43570081-001-02-4)_pri","num","Drug Screen","Prism Primary AUC",-2.024918,-8.78227,-4.583824,NA,-6.018119,-3.97184,-5.855359,-2.480755,-5.136135,NA,-8.438513,-4.889134,-0.265618,-3.035636,-3.602062,-5.48556,-6.742634,NA,-5.420014,-5.272539,-4.489338,-4.895947,-3.718102,-8.762783,-10.303692,-4.833722,-5.565413,-3.587713,-6.152532,-4.030949,-4.902783,-4.863587,-3.988333
"DEFACTINIB (BRD:BRD-K43578482-001-01-4)_pri","num","Drug Screen","Prism Primary AUC",-0.2689063,-1.03599668,0.03128848,0.35718157,-0.80641871,0.27989604,-0.99415374,0.43942216,0.31793756,-0.15244095,-0.06504475,-1.76303502,0.95058673,-0.03677461,0.66955089,0.27623665,-0.13530976,-0.6957042,-0.55381787,-1.14125023,0.12926636,0.76794555,-0.22538894,0.98659258,-0.38455772,-0.71589562,-0.17525311,0.27380923,-1.91708156,-1.08156331,-0.675966,NA,NA
"LACIDIPINE (BRD:BRD-K43586850-001-02-9)_pri","num","Drug Screen","Prism Primary AUC",0.07590184,-0.84529304,-0.57897578,-1.26955549,-0.82468511,-1.29370245,-0.61104272,-0.45852696,-0.31574458,-0.36780019,-0.726416,-0.21675674,-0.23854696,-0.74576686,-0.63102914,-1.59371426,-0.44439802,-0.06751336,-0.40696522,-0.39972903,-0.40426436,0.17009206,0.22045748,-0.65633498,0.38432648,-0.11252161,0.33788624,-0.0640587,-0.56911676,-1.03719006,-0.19801122,NA,NA
"CP-673451 (BRD:BRD-K43621685-001-02-5)_pri","num","Drug Screen","Prism Primary AUC",-0.56706415,-0.0459829,0.63682439,-0.23947487,-2.30711999,-1.15797759,-1.85649179,0.39571487,-1.11465167,0.52214761,-0.61603795,-2.38807815,-0.31083785,-0.68291172,-0.17059813,-0.54663783,-0.49066412,-0.74235699,-0.03768434,-0.71172874,-0.63201995,0.03030288,-0.74645712,1.45817662,-2.19203735,-0.1689106,0.13385716,-0.12442552,-0.74971092,-1.6427915,-0.96655342,NA,NA
"WP1130 (BRD:BRD-K43644456-001-04-0)_pri","num","Drug Screen","Prism Primary AUC",-0.8997309,-1.3634783,-1.2874875,-4.2916531,-0.9061741,-4.6095909,-4.6896732,-5.1850162,-5.667965,-2.7644022,-3.049428,-3.8554343,-1.1422106,-3.4057947,-3.7495785,-4.2958259,-1.5418456,-2.5323185,-1.7346166,-5.406455,-1.5154892,-2.6367297,-4.7013264,-2.2464153,-3.0273145,-3.4127625,-4.340888,-2.3280121,NA,NA,-5.1290674,NA,NA
"NERBACADOL (BRD:BRD-K43647122-001-01-3)_pri","num","Drug Screen","Prism Primary AUC",-0.10871899,0.50639332,-0.43565718,0.0587469,-1.37151524,-0.04157583,0.08556272,0.43186326,-0.13523153,0.02889583,0.2659652,0.18428201,NA,-0.10131919,-0.20235838,1.00242001,0.12751659,NA,0.42072681,0.18461611,-0.44460677,0.11453831,0.24792395,-0.15048432,0.60986147,-0.21338707,-0.41799003,0.02979762,0.34692206,-0.2756317,0.15534898,NA,NA
"OPIPRAMOL (BRD:BRD-K43786866-300-02-3)_pri","num","Drug Screen","Prism Primary AUC",-0.017605929,-0.16020064,0.054589109,-0.365937223,-0.166680629,0.556964933,0.124375942,-0.139906624,0.090863423,0.791728406,-0.633218372,-0.13557855,0.110634964,0.013588256,-0.109495835,-1.052858143,-0.224702381,0.590145007,-0.00326343,-0.06911661,0.003106635,-0.022773203,-0.535198881,0.145004382,0.289605819,0.078604702,0.147914984,-0.203388626,-0.157676509,-0.134788871,-0.346037214,NA,NA
"GENISTEIN (BRD:BRD-K43797669-001-30-4)_pri","num","Drug Screen","Prism Primary AUC",0.174345619,0.356087885,-0.41866319,0.461158481,0.279177144,0.233310877,0.438366009,-0.028273672,0.160718609,0.791504101,-0.211815301,-0.505468692,-0.004264324,0.620509793,-0.165319921,0.678051648,0.751926844,0.572984005,-0.469154417,-0.542588774,0.609930664,0.284230805,0.148668458,-0.582256243,-0.126837071,0.11194285,0.425635484,0.586311506,-0.108532282,-0.0135349,0.07395507,NA,NA
"AMG-837 (BRD:BRD-K43802723-340-01-9)_pri","num","Drug Screen","Prism Primary AUC",0.191308785,0.711743381,-0.361294025,1.097657425,-0.107326824,0.447485713,0.975137061,0.000778763,-0.207927329,0.897695463,-0.549466885,-0.036498595,-0.230327559,-0.253490168,0.37773779,-0.258218361,0.003878744,0.698285492,0.052806019,0.388830581,0.687078163,0.313089532,0.310945424,0.747341196,0.235634197,0.087898132,0.448580589,0.412854716,-0.086482282,0.093558048,0.12577024,NA,NA
"CAMOSTAT-MESILATE (BRD:BRD-K43806473-066-02-1)_pri","num","Drug Screen","Prism Primary AUC",0.330177556,-0.272693817,-0.201500173,0.0799643,0.043236102,-0.851814858,-0.237928765,0.077435702,-0.174898263,0.552017248,0.188896907,0.036890305,-0.389731145,-0.256800999,-0.030195601,0.053514896,-0.025920614,-0.474295814,-0.241768704,-0.165593932,-0.422257258,-0.167687655,0.303534892,-0.999629926,0.004996444,-0.171793782,-0.12662073,-0.236663781,-0.469886611,-0.419410878,0.252747305,NA,NA
