depmap_id,Data_Type,Category,Sub_Category,ACH-000713,ACH-000278,ACH-000430,ACH-000617,ACH-000574,ACH-000542,ACH-000132,ACH-000001,ACH-000091,ACH-000409,ACH-000701,ACH-000291,ACH-000657,ACH-000524,ACH-000696
HDHD1 sp|Q08623-4|HDHD1_HUMAN'],num,Molecular,Proteomics,-0.388216587,0.017689754,0.311312489,-0.601744767,0.796314871,-1.339665166,-0.243704538,-1.026092562,-0.063285565,-1.382193201,0.773314258,0.070611628,1.22820494,-2.164397603,0.099815999
SORD sp|Q00796|DHSO_HUMAN'],num,Molecular,Proteomics,-0.326169592,-0.492995812,0.225080241,-1.397436317,-0.546153789,-0.124053247,-0.919194654,-0.791126188,-0.935113644,-1.458124256,-0.329353322,0.509777095,0.509689167,-1.481273743,0.315615608
PUM1 sp|Q14671|PUM1_HUMAN'],num,Molecular,Proteomics,0.114759751,-0.616530376,0.266048552,0.293820511,-0.310690498,-0.01110655,-0.079859293,-0.174231698,-0.360352779,-0.594566519,0.068291898,-0.088550828,0.213046796,0.048501585,0.064574164
CDR2 sp|Q01850|CDR2_HUMAN'],num,Molecular,Proteomics,-0.695973347,0.100504891,,0.658246645,0.904316503,-0.218974987,0.027350674,-0.028961725,0.200635328,-1.884858363,-0.23369465,0.93596295,-0.082455342,0.010843184,0.148111555
EXOSC9 sp|Q06265-2|EXOS9_HUMAN'],num,Molecular,Proteomics,-0.643497367,-0.154985073,0.303998302,-0.344753753,0.389593999,0.009329492,-0.453691011,-0.194156314,0.507169028,-0.243843542,-0.288208404,0.396838607,-0.32817098,0.049116716,0.202560734
PDE3B sp|Q13370|PDE3B_HUMAN'],num,Molecular,Proteomics,-1.236719384,-0.67180789,,,,-1.333122065,-0.64856864,-0.721462004,-1.256436414,,0.520380451,0.961452343,1.036442759,,-0.402778504
PDE3A sp|Q14432|PDE3A_HUMAN'],num,Molecular,Proteomics,,-0.345518151,-0.474752013,-1.244477432,,,0.104518775,0.406056689,-0.92500915,,,,,-0.239557408,
GCNT1 sp|Q02742|GCNT1_HUMAN'],num,Molecular,Proteomics,,,-0.406140151,,,0.259384793,,,0.203803462,,1.480523759,0.846261333,,,
CACNB2 sp|Q08289-8|CACB2_HUMAN'],num,Molecular,Proteomics,,,,-1.105589118,,,,,,,-0.115292842,-0.175586358,,,0.479359464
VGLL4 sp|Q14135-4|VGLL4_HUMAN'],num,Molecular,Proteomics,0.152894284,-0.103540511,-0.158898611,0.369306749,,0.144147815,0.687181974,0.478316336,-0.221986149,,0.25865039,-3.922991883,-0.173071931,0.494055726,-1.172122946
SLC14A1 sp|Q13336-2|UT1_HUMAN'],num,Molecular,Proteomics,-0.040873501,,,,,,,,,,-0.330856054,,-1.653731465,-0.891242739,
SRSF11 sp|Q05519-2|SRS11_HUMAN'],num,Molecular,Proteomics,0.308233782,0.018203136,-0.32701296,0.724989577,0.324476947,-0.130147802,-0.583425974,0.101775414,-0.243557521,0.237182484,-0.076613075,-0.008790828,0.806860987,1.241065076,-0.58332871
HSD11B2 sp|P80365|DHI2_HUMAN'],num,Molecular,Proteomics,-0.876840376,,-0.220730802,-1.058097426,,-0.617933774,,,-2.416138011,-0.488744896,,-0.988147832,,0.523020532,0.535524002
XRCC4 sp|Q13426|XRCC4_HUMAN'],num,Molecular,Proteomics,-0.450059031,-0.673365318,0.78684588,0.553200465,-0.476753687,0.869143852,-0.054974815,0.318623624,0.205084926,-0.591950168,-0.341389233,0.449002977,-0.051397189,-0.801836397,0.576303848
BST1 sp|Q10588|BST1_HUMAN'],num,Molecular,Proteomics,,2.026299559,-0.88012638,-1.074902358,-0.730179307,1.945172085,1.249144538,-2.034685956,-1.543345155,-1.180393662,-0.57219064,,,,0.299076705
ABAT sp|P80404|GABT_HUMAN'],num,Molecular,Proteomics,-0.651578092,-0.315785784,-1.2998576,-1.024408044,0.462266119,-1.377523072,1.112579004,0.194806431,-2.576165169,2.757827526,3.807495454,-0.664081181,-0.039945913,3.11204616,-0.200506706
KRR1 sp|Q13601|KRR1_HUMAN'],num,Molecular,Proteomics,0.268456448,0.279806814,0.52355282,-0.058621146,-0.306361218,0.665349051,-0.207255971,-0.45386886,0.574684815,2.05091261,-0.21788617,0.146997932,-0.064377754,-0.139050833,-0.429201235
SCRN3 sp|Q0VDG4|SCRN3_HUMAN'],num,Molecular,Proteomics,-0.270151097,0.201758264,0.352700646,-0.73410321,0.456740007,0.844610044,0.821537218,-0.716539076,-0.587400443,-0.918166653,-0.14922513,-0.595250645,-0.094701255,-1.51785496,-0.316857928
NBR1 sp|Q14596|NBR1_HUMAN'],num,Molecular,Proteomics,0.227701919,-0.252341076,-0.396876081,-0.440259101,1.854441392,0.476022147,0.969899046,-0.569608255,-0.533832284,-1.001288143,-0.470853715,-0.065344295,0.004018239,-0.480844379,0.316519993
IFT88 sp|Q13099|IFT88_HUMAN'],num,Molecular,Proteomics,-0.717586113,-1.332580508,0.009140162,,,0.000805529,,,,,-0.164778479,0.59801759,1.406780495,0.666286066,-0.393777808
FAM193A sp|P78312-5|F193A_HUMAN'],num,Molecular,Proteomics,0.12269993,-0.083797795,0.556960688,-0.923859402,-0.000503163,-0.56455162,0.310700192,-0.055173716,0.08405587,-0.311991195,,0.367759793,1.279266707,0.12095423,0.105607478
MRPS35 sp|P82673|RT35_HUMAN'],num,Molecular,Proteomics,-0.084162172,-0.074805659,-0.245348039,-0.11629392,-0.167314546,0.094555992,-0.172848304,0.413721355,0.715528776,1.082711436,0.262212727,0.611162281,-0.003142749,0.630060661,-0.092807866
PTK2 sp|Q05397|FAK1_HUMAN'],num,Molecular,Proteomics,-0.056193015,0.00593478,1.458800786,0.107359382,-0.828460679,1.471870716,1.029847293,-0.387529252,0.951864284,-1.155906633,0.219808049,-0.339368913,0.665489643,-0.516685069,1.879111907
PTK2B sp|Q14289|FAK2_HUMAN'],num,Molecular,Proteomics,,-0.130064369,-0.378110308,0.013069724,-1.031550181,-1.478952343,-0.689854344,-0.740886417,-0.483868513,-1.710551567,1.010263941,-0.826800082,-0.623414673,-1.608507308,-0.691229262
NAB1 sp|Q13506|NAB1_HUMAN'],num,Molecular,Proteomics,-0.038121477,0.616882543,0.160369655,-0.877604958,-0.193098604,-0.022944441,0.412460552,2.556056265,0.068554027,-0.47632195,-0.069200906,-0.511364642,-0.216567787,1.538204361,0.118747263
CAPS sp|Q13938|CAYP1_HUMAN'],num,Molecular,Proteomics,-0.489479953,-0.286899089,-1.256914093,1.064147994,-0.946797193,-1.270645043,4.285120062,1.956940811,-1.667700066,1.568127374,0.139551762,0.2041444,-0.963086775,0.953292403,-0.02924815
MYBPH sp|Q13203|MYBPH_HUMAN'],num,Molecular,Proteomics,,,,,,,,,,,,,,,0.044380361
FAAP100 sp|Q0VG06|FP100_HUMAN'],num,Molecular,Proteomics,-0.252952614,0.361430298,-0.535423989,,1.041459194,-0.679685473,0.636363748,-0.45589351,-0.494959395,-0.217190313,-0.775702989,-0.264593735,-0.637841981,,-0.212125021
IRF5 sp|Q13568-4|IRF5_HUMAN'],num,Molecular,Proteomics,,,,,,-1.411440674,-1.033985214,-1.783808312,-1.392674481,,-0.656434645,-1.38079167,-1.760215934,,-0.538803178
CUL2 sp|Q13617-2|CUL2_HUMAN'],num,Molecular,Proteomics,0.249142312,0.152519818,0.898954864,0.542885202,-0.848201613,0.819943126,0.257830704,-0.518770639,0.747018654,0.139413289,0.063465198,-0.179648218,0.449003148,0.428777996,-0.067433419
MVK sp|Q03426|KIME_HUMAN'],num,Molecular,Proteomics,-0.424074731,-0.68642818,-1.164379738,0.068684569,-1.68818167,-0.508456793,1.514955974,-0.701661037,-1.653472441,-1.929929138,0.258079938,-0.372688885,-1.032255791,-1.284812642,0.33163854
GINS1 sp|Q14691|PSF1_HUMAN'],num,Molecular,Proteomics,-0.202311508,-0.626393926,1.132241021,-0.178621843,0.213024537,-1.009946465,-0.06091479,-0.715197912,-0.086431265,-0.01446672,-0.618937484,-0.039022709,0.528121793,-1.137784857,0.916824982
PAK1 sp|Q13153|PAK1_HUMAN'],num,Molecular,Proteomics,0.245769367,-0.016237783,-0.045715017,-0.95060797,0.29894458,-0.413863108,-0.255101766,1.509008674,-1.449702595,-1.107429886,-0.611482086,0.60781307,0.529026658,-1.271973608,0.421877722
PAK2 sp|Q13177|PAK2_HUMAN'],num,Molecular,Proteomics,-0.1633888,-0.498927798,0.171090125,-1.163106447,0.825264923,0.270061443,0.443586932,-1.215659216,-0.89207697,-1.834705118,-0.844656329,-0.503940124,0.497035659,-1.081840622,-0.184188898
TNK1 sp|Q13470-2|TNK1_HUMAN'],num,Molecular,Proteomics,,-0.53580913,,,-0.950183212,,,,,,,,,-0.736069586,-0.454280242
CAV1 sp|Q03135|CAV1_HUMAN'],num,Molecular,Proteomics,-1.490873536,2.135160443,1.458308322,-0.126723599,-1.320566569,1.220586968,3.217814089,-1.304608166,2.7060549,-1.628380521,-0.1447634,-1.098488112,-1.406859151,1.223397579,2.073530617
PLCB3 sp|Q01970|PLCB3_HUMAN'],num,Molecular,Proteomics,0.663542672,-0.006458156,-0.036314808,0.179959229,-0.401252091,0.119942775,0.122253389,-0.049839758,0.087667414,-1.063664096,-0.249797641,0.384378868,0.03175807,-0.858439393,0.338801704
PLP2 sp|Q04941|PLP2_HUMAN'],num,Molecular,Proteomics,0.732438729,0.221945017,1.12258958,0.017641516,-2.807333492,-0.762192911,,,0.188178476,0.976977858,,-1.945119563,-0.891575949,-1.219678681,0.6491828
PSPH sp|P78330|SERB_HUMAN'],num,Molecular,Proteomics,-0.490603691,-0.952282827,0.032449508,-0.502334794,-1.625329614,0.549398133,-0.819132427,-0.896918238,0.597935944,-1.621781409,-0.441253865,0.51020098,1.834091532,-1.644072467,-0.204306375
MRPS34 sp|P82930|RT34_HUMAN'],num,Molecular,Proteomics,-0.28025843,-0.321628109,0.137533348,0.04065472,-0.487234495,-0.087459687,-0.260214206,0.927629244,-0.121793109,0.270090716,0.11018081,0.167220893,0.479691138,0.731158066,0.012327348
OS9 sp|Q13438|OS9_HUMAN'],num,Molecular,Proteomics,-0.566719864,0.398962234,-0.742957334,0.126825065,0.267550348,-1.002330632,-0.140376868,1.133439143,-1.086799375,-0.176440998,-0.14297733,0.500970673,-0.192054581,-0.418395639,-0.324487897
RBM3 sp|P98179|RBM3_HUMAN'],num,Molecular,Proteomics,0.128805754,0.084750558,0.838741875,0.087162,0.611717321,-0.242770045,-0.325968731,-0.138051721,-1.502663916,1.316705675,0.865167444,-0.220385738,1.08955852,0.767110292,-0.389530109
MRPS6 sp|P82932|RT06_HUMAN'],num,Molecular,Proteomics,-0.102425989,-0.461588155,-0.030049105,0.013207245,0.765343407,-0.142379177,-0.60129015,1.253785599,-0.071083653,1.200545104,-0.0643042,0.181596673,0.17173789,1.099714434,0.209542343
RAD51 sp|Q06609-3|RAD51_HUMAN'],num,Molecular,Proteomics,-0.144746384,,0.727988911,0.572632366,-0.234621013,-0.899227272,0.054017934,-0.625871166,0.070239631,-1.573550602,-0.972281868,-0.966275019,0.225220922,-1.510346379,-0.089657093
HDAC1 sp|Q13547|HDAC1_HUMAN'],num,Molecular,Proteomics,0.118198506,0.100567421,-4.97E-05,-0.149151032,0.366282526,-0.515257557,-0.4053772,0.191835692,-0.075284881,0.075312758,-0.020113796,0.008335065,0.277048192,0.942500674,-0.818391073
PCDH1 sp|Q08174-2|PCDH1_HUMAN'],num,Molecular,Proteomics,2.797374927,0.166427146,-0.0067577,-0.035399855,-1.811436274,-0.126044086,2.455021414,1.463886723,0.573537675,-0.114422863,1.810003064,0.984077888,-0.751923198,-0.337715456,-0.799270822
APBA1 sp|Q02410|APBA1_HUMAN'],num,Molecular,Proteomics,,0.907631577,,,0.66484976,,2.21431133,0.94893523,0.060663102,,-0.484203475,0.760828704,,,
FZD2 sp|Q14332|FZD2_HUMAN'],num,Molecular,Proteomics,,,,-0.075329537,0.148828778,0.653677248,1.574705444,0.315995818,0.45519262,1.374404672,,,2.357273533,,1.982375485
SCARB2 sp|Q14108|SCRB2_HUMAN'],num,Molecular,Proteomics,0.032361439,0.029160238,-1.031497627,-0.8363668,-1.221429918,-0.51930592,0.097816895,0.336078201,-0.211914531,-0.429707548,0.124592357,0.669924314,-0.363929881,-0.176253214,0.601894957
NCBP1 sp|Q09161|NCBP1_HUMAN'],num,Molecular,Proteomics,-0.34732992,0.028879117,-0.210387858,-0.430896491,-0.531405424,0.473860585,0.731506396,-0.094084769,0.404278596,0.521224961,0.154913557,0.172740925,-0.255855633,0.349886228,-0.792341194
SLC25A3 sp|Q00325-2|MPCP_HUMAN'],num,Molecular,Proteomics,-0.343583769,0.483794344,-0.08785536,0.081446546,-0.181043413,0.33732102,0.697061964,0.260977723,0.765792704,0.801145527,0.171121562,0.543820335,-0.255403824,0.427221437,0.527652246
ENPEP sp|Q07075|AMPE_HUMAN'],num,Molecular,Proteomics,-0.736026575,,,-0.286418905,,-2.302179998,,,,,,-0.622864471,,0.368601339,
BST2 sp|Q10589|BST2_HUMAN'],num,Molecular,Proteomics,1.404920033,1.665375647,1.372464807,0.945621792,-1.404027883,-1.439189555,-1.093775259,-0.951578406,0.140454128,0.688370674,0.151260793,-0.574173356,2.556763737,4.303151144,1.342839258
MOGS sp|Q13724|MOGS_HUMAN'],num,Molecular,Proteomics,-0.24320741,0.084790508,-0.025772057,-0.231642861,0.113023149,-0.256691651,0.142499972,0.310614098,0.605138439,1.991426488,0.466074243,1.045210568,-0.890704093,0.657565767,-0.951304755
PMAIP1 sp|Q13794|APR_HUMAN'],num,Molecular,Proteomics,,0.128987346,-0.849598108,,-0.787394046,,,,,,,,,-1.94582099,
RPL18 sp|Q07020|RL18_HUMAN'],num,Molecular,Proteomics,-0.090134459,-0.245739714,0.519554869,-0.041830227,-0.992241278,0.845114159,0.252211575,-0.617062307,0.797267651,0.027446035,-0.021514665,0.473330696,0.317811676,-0.639957292,0.023347367
MLLT11 sp|Q13015|AF1Q_HUMAN'],num,Molecular,Proteomics,,-0.159469068,,,,-0.515200745,-7.38926609,-0.284642677,0.480937938,-1.056130672,,-0.897806506,,0.276037794,0.397150561
HMGCS1 sp|Q01581|HMCS1_HUMAN'],num,Molecular,Proteomics,0.923758701,-0.562152003,-0.75656517,1.341061454,0.503923105,-1.033117858,0.335038671,1.718624825,-1.272257053,-1.855094673,-0.540467204,-1.374452313,-1.195308056,-1.20845774,-1.052820471
PSME1 sp|Q06323|PSME1_HUMAN'],num,Molecular,Proteomics,0.829986867,0.027254711,-0.453667994,-0.089352037,-0.870854152,-0.47669055,0.007213135,-0.282134819,0.272395074,-1.065116686,-0.215229839,-0.426674654,1.251220063,-0.455113745,-0.083923172
DAG1 sp|Q14118|DAG1_HUMAN'],num,Molecular,Proteomics,0.10784741,0.36125762,-0.949292429,0.544378661,1.600482942,-0.043946733,0.894559944,1.465104219,0.260234398,0.600513226,0.620066861,-0.469258727,1.463504512,0.5264833,1.125749341
CBFB sp|Q13951-2|PEBB_HUMAN'],num,Molecular,Proteomics,0.100647945,-0.932550166,0.340761108,-0.584023536,0.190785025,-0.158632293,-0.676913455,-1.409405506,-1.315816428,0.119094709,-1.912134835,-0.087912404,0.701501609,-2.31833881,0.090076614
CBFB sp|Q13951|PEBB_HUMAN'],num,Molecular,Proteomics,0.636130666,-1.707752116,1.317214053,-0.829802828,0.729305324,0.043314814,-1.077703152,-1.771019969,-1.27438689,-1.578525201,-2.079807329,-0.443748694,,-1.630151023,0.055766932
RAE1 sp|P78406|RAE1L_HUMAN'],num,Molecular,Proteomics,-0.136184528,-0.267874495,-0.401976044,-0.179141312,0.729017714,0.036051837,-0.117682662,0.541015575,-0.864308914,0.696040064,0.068813258,-0.651998212,0.145227714,0.658317161,-0.237026643
E2F1 sp|Q01094|E2F1_HUMAN'],num,Molecular,Proteomics,,,,,,0.872437131,,,-1.189774372,0.168113388,,,-0.169055463,,
ROR2 sp|Q01974|ROR2_HUMAN'],num,Molecular,Proteomics,,,0.057238254,0.796355191,2.525682904,-1.333638431,1.768053834,-0.897980907,1.546700762,,,-0.772274249,2.040360786,3.89849247,
ROR1 sp|Q01973|ROR1_HUMAN'],num,Molecular,Proteomics,,,,,-0.830487609,0.464945836,0.731923344,-1.07255552,1.705321357,0.162599186,0.033533967,-2.169762805,-2.879114121,1.817289806,
TROAP sp|Q12815|TROAP_HUMAN'],num,Molecular,Proteomics,,,,,0.985063191,-0.764481322,-0.475576125,-0.451343241,0.298513806,0.149133425,,-0.049583627,-0.098526388,,0.918202857
DNM1 sp|Q05193|DYN1_HUMAN'],num,Molecular,Proteomics,1.929021263,-0.03711681,-0.918485864,-1.175223383,-1.149833034,1.454966161,0.323394767,-0.402205159,1.131015719,-1.274224537,-0.688926627,-1.41675755,0.073431396,-0.789071283,0.404563148
DYNC1I2 sp|Q13409|DC1I2_HUMAN'],num,Molecular,Proteomics,-0.222580492,0.213255055,-0.008944153,-0.068342266,0.123023319,1.12770437,0.923285701,-0.820002746,-0.322220635,-1.877357312,-0.154813993,-0.117186111,0.367779099,-1.426784524,0.413165821
SRPX sp|P78539|SRPX_HUMAN'],num,Molecular,Proteomics,0.156396583,,,-0.564301908,0.480946115,,-0.047899233,-0.502276749,-0.323505456,,-0.510311107,-0.110001059,,-0.870627875,-0.496344828
CSNK1G2 sp|P78368|KC1G2_HUMAN'],num,Molecular,Proteomics,-0.351656515,-0.215498398,,-0.08114072,,,,,0.626532644,,0.228204703,,-0.100172308,0.412356231,
GAB1 sp|Q13480-2|GAB1_HUMAN'],num,Molecular,Proteomics,-0.57489648,-0.419374606,-0.769712077,,0.717996587,0.582051507,0.456904711,-0.529735021,0.072550711,-1.259106597,0.763492804,-2.228477545,0.471624766,-1.854658005,1.081711614
RELN sp|P78509|RELN_HUMAN'],num,Molecular,Proteomics,-0.881448548,,,,,,,,,,-0.19026901,,,,-0.798104932
SPTBN1 sp|Q01082|SPTB2_HUMAN'],num,Molecular,Proteomics,0.452439951,0.519494894,-0.134328808,-0.138033666,-0.404011988,-0.785248018,0.952443368,0.178671377,1.277105547,0.003274212,0.075335344,1.584169333,-0.548420299,0.595169494,-0.15403453
SPTBN1 sp|Q01082-3|SPTB2_HUMAN'],num,Molecular,Proteomics,0.824029649,,-2.231615458,,-0.63997204,-0.63453921,0.351020633,-0.472424104,0.673864958,-1.455909834,0.849816223,2.654801165,-0.644016069,-0.609458091,
PPFIA1 sp|Q13136|LIPA1_HUMAN'],num,Molecular,Proteomics,0.142283835,0.026715204,-0.405550492,0.290207416,-0.137091023,-0.331983947,0.58697797,0.159518914,-0.29581703,0.057215091,0.250046473,0.560660985,-0.231000925,0.332700097,0.418975152
ACTN3 sp|Q08043|ACTN3_HUMAN'],num,Molecular,Proteomics,,-0.074619328,-0.076843136,,1.60557165,,,,,,,,6.19044563,,
CENPE sp|Q02224|CENPE_HUMAN'],num,Molecular,Proteomics,0.016549588,-0.062210752,-0.26769445,0.108614713,0.621598147,-0.70570118,-0.322416984,0.537895564,-0.07208791,-0.112975161,0.179459234,1.019886303,-0.118124856,-0.846617265,-0.377513533
ST3GAL1 sp|Q11201|SIA4A_HUMAN'],num,Molecular,Proteomics,0.760059607,0.674853467,-0.398278941,,-1.468528288,,-0.419129763,-1.355487221,1.201369852,,1.401237375,2.199566378,-2.669685032,-0.232291111,-2.36550185
TMEM115 sp|Q12893|TM115_HUMAN'],num,Molecular,Proteomics,-0.600514387,0.478260041,-0.570458202,0.728839964,0.838780155,0.437086234,0.421916045,0.602080819,1.266274343,0.267440858,0.304350951,0.584004898,0.206664823,0.011194445,0.231335798
AAMP sp|Q13685|AAMP_HUMAN'],num,Molecular,Proteomics,-0.315061775,-0.772000263,0.281325778,0.557392443,0.732564436,0.38092969,0.577587593,-0.230943444,-1.169066031,-1.884390866,0.252548701,-0.114053453,0.483520662,-1.413866786,-0.278933563
PTP4A2 sp|Q12974|TP4A2_HUMAN'],num,Molecular,Proteomics,-0.090806644,0.316144124,0.852962124,-0.201605623,-0.320046903,0.32069542,0.442132056,-0.02754832,-0.233453859,0.52178155,0.56155434,-0.289822965,0.929392102,-0.552943541,-0.397888518
STX5 sp|Q13190|STX5_HUMAN'],num,Molecular,Proteomics,0.416747948,0.028441064,-0.264466275,0.310021251,-0.92003452,0.398249195,0.785186558,0.008576093,0.668029311,0.688731566,0.388179814,0.885535046,-0.35530472,0.624553682,0.363558735
KIAA0195 sp|Q12767-2|K0195_HUMAN'],num,Molecular,Proteomics,,,-0.33488791,-0.633675618,0.905869684,0.306168136,0.251145782,0.82969938,,,-0.11310839,0.681307418,0.035258034,0.020005062,
CTBS sp|Q01459|DIAC_HUMAN'],num,Molecular,Proteomics,1.33556704,0.365784792,-0.612123595,-0.018906089,-0.181839159,-0.655742528,-0.421806991,0.008168044,-0.905726383,-0.705484462,-0.19683297,0.163537902,-0.700853484,-0.044827158,-0.638010683
HYAL2 sp|Q12891|HYAL2_HUMAN'],num,Molecular,Proteomics,-0.337374335,,-1.531308112,,-2.943091844,,,,,,,,,0.34994255,
ILF2 sp|Q12905|ILF2_HUMAN'],num,Molecular,Proteomics,-0.23434918,-0.228704719,-0.115464363,-0.270882815,0.143305868,-0.150533234,-0.196250521,-0.151254459,0.620284018,0.835559183,-0.117994974,-0.012684433,0.034617292,0.411216638,-0.135152307
BMPR2 sp|Q13873|BMPR2_HUMAN'],num,Molecular,Proteomics,0.309465764,-0.039768635,-0.135092525,,-0.202407003,-0.159504869,1.017104272,0.042181924,-0.43199912,-0.716318304,-0.067688941,0.408015535,0.093734207,1.070567644,0.296185102
MPP1 sp|Q00013|EM55_HUMAN'],num,Molecular,Proteomics,-0.367372582,-0.704561845,-1.20141326,0.197504109,0.418668501,-1.265150033,-1.118312311,-2.238027286,-0.639856795,-0.405665181,-1.007996428,-0.876923591,-0.724964306,-1.847230087,-0.108693538
BLMH sp|Q13867|BLMH_HUMAN'],num,Molecular,Proteomics,-0.921884021,-0.88667808,-0.072170632,-1.714333768,-0.723249382,-1.396630463,-0.540574178,-0.555174628,-0.924429115,-0.823686885,-0.298664217,-0.491824928,0.528584985,-0.528466318,-0.26734851
CASP8 sp|Q14790-9|CASP8_HUMAN'],num,Molecular,Proteomics,-0.253872331,-0.355555676,1.232413172,-0.038681367,-0.473949977,0.412974206,0.464012264,-0.954096152,0.481400932,-1.64879887,-0.098236076,0.518720169,1.905895563,-1.434022972,-0.227184035
TFDP2 sp|Q14188|TFDP2_HUMAN'],num,Molecular,Proteomics,,,0.031869906,0.398727698,0.466558045,0.061042156,-0.29345485,1.092301191,-0.206229262,1.067004035,,-0.621770226,0.537439267,1.877333696,-0.257797092
TFDP1 sp|Q14186|TFDP1_HUMAN'],num,Molecular,Proteomics,-0.168123596,0.010482107,-0.259754667,-0.247298542,,0.210688327,-0.393625435,-0.021092759,-0.722422666,-0.423627295,,-0.173802263,0.041350934,0.11785153,0.634201641
FPGS sp|Q05932-2|FOLC_HUMAN'],num,Molecular,Proteomics,0.099064689,0.481762168,0.470767038,0.468230467,-0.452967092,,-0.085935058,-0.070122516,-0.228143419,0.082758426,-0.368939501,-0.284498267,-0.798575378,0.602002517,-0.726661087
MORC3 sp|Q14149|MORC3_HUMAN'],num,Molecular,Proteomics,-0.551256266,-0.382681648,-0.101604258,0.180185179,-0.516080916,-0.393386671,-0.559378675,0.243255354,-0.119069276,-0.74442372,-1.268122058,0.483132551,-0.037816769,0.601893194,-0.568922597
COX17 sp|Q14061|COX17_HUMAN'],num,Molecular,Proteomics,1.806065235,0.242469982,-0.331458021,1.118240955,0.726087153,-0.51554117,0.561042199,2.139765422,-0.108605885,-1.192788472,-1.764394746,0.602048047,-0.952870114,0.342740747,0.790476012
SNW1 sp|Q13573|SNW1_HUMAN'],num,Molecular,Proteomics,-0.180996884,-0.024678696,-0.14205617,-0.093707436,0.338515571,0.01649389,-0.469824807,0.369464373,-0.56509746,0.681012181,-0.178302331,-0.628901362,0.362182634,0.617595049,-0.132437777
CRADD sp|P78560|CRADD_HUMAN'],num,Molecular,Proteomics,-0.312910227,-0.211105877,,,,,0.639588527,-0.675364125,-1.337051771,,,-0.687481027,,,0.149901807
SF3A3 sp|Q12874|SF3A3_HUMAN'],num,Molecular,Proteomics,0.210793567,0.12250459,0.106460741,-0.168939295,0.484363016,-0.240148298,-0.500452208,0.392594661,-0.0148831,-0.370169948,-0.105760737,0.031119596,0.094346387,0.489831945,-0.26018538
